"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: alphalength","Param: expression","Param: numberOfDecisionTableRules","Param: numberOfDecisions","Param: numberOfDecisionsWithBKM","Param: numberOfDecisionsWithContext","Param: numberOfElements","Param: param","Param: resourceName","Param: sparseness","Param: useAlphaNetworkCompiled","Param: useExecModelCompiler"
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,56.510244,0.546998,"us/op",,"date(""2016-07-29"") - duration( ""P3D"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,57.180264,0.683984,"us/op",,"time(""22:57:00"") + duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,57.128176,0.452305,"us/op",,"time(""22:57:00"") - duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,205.593905,2.514236,"us/op",,"date and time(""2016-07-29T05:48:23Z"") + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,206.936169,1.833883,"us/op",,"date and time(""2016-07-29T05:48:23Z"") - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.129595,0.002124,"us/op",,"duration( ""P2Y2M"" ) + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.137142,0.002293,"us/op",,"duration( ""P2Y2M"" ) - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.062940,0.000900,"us/op",,"duration( ""P2Y2M"" ) * duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.104893,0.002761,"us/op",,"duration( ""P2Y2M"" ) * 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,1.082374,0.007283,"us/op",,"duration( ""P2Y2M"" ) / 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,1.053082,0.011866,"us/op",,"duration( ""P2Y2M"" ) / duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.118193,0.002457,"us/op",,"duration( ""P2Y2M"" ) + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.123480,0.003133,"us/op",,"duration( ""P2Y2M"" ) - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.054524,0.002194,"us/op",,"duration( ""P2Y2M"" ) * duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.100174,0.001260,"us/op",,"duration( ""P2Y2M"" ) * 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,1.105972,0.015941,"us/op",,"duration( ""P2Y2M"" ) / 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,1.029887,0.011179,"us/op",,"duration( ""P2Y2M"" ) / duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,61.253073,0.379682,"us/op",,"duration( ""P2Y2M"" ) + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,59.747075,0.610898,"us/op",,"duration( ""P2Y2M"" ) - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,59.092572,0.693518,"us/op",,"duration( ""P2Y2M"" ) * duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,53.255539,0.376448,"us/op",,"duration( ""P2Y2M"" ) * 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,54.624598,0.629594,"us/op",,"duration( ""P2Y2M"" ) / 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,61.877639,0.587093,"us/op",,"duration( ""P2Y2M"" ) / duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.094669,0.002320,"us/op",,"10 + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.100439,0.002962,"us/op",,"10 - 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.095338,0.002387,"us/op",,"10 * 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,1.112995,0.024504,"us/op",,"10 / 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.076764,0.001950,"us/op",,"10 ** 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.103685,0.002170,"us/op",,"(-10) + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.086347,0.001849,"us/op",,"10 + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.098100,0.003651,"us/op",,"10 - 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.086369,0.002009,"us/op",,"10 * 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,1.242858,0.046553,"us/op",,"10 / 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.083556,0.001125,"us/op",,"10 ** 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.097132,0.002619,"us/op",,"(-10) + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.813434,0.083543,"us/op",,"10 + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.885443,0.095960,"us/op",,"10 - 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.772764,0.072251,"us/op",,"10 * 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,11.016869,0.133633,"us/op",,"10 / 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,10.214598,0.125760,"us/op",,"10 ** 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,11.391342,0.125487,"us/op",,"(-10) + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.217826,0.002699,"us/op",,"10 between 5 and 12",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.219033,0.003392,"us/op",,"10 between 20 and 30",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.192135,0.001280,"us/op",,"10 between 5 and 12",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.194375,0.001133,"us/op",,"10 between 20 and 30",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,11.144515,0.145549,"us/op",,"10 between 5 and 12",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,10.562455,0.089982,"us/op",,"10 between 20 and 30",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.313006,0.006358,"us/op",,"10 in ( 3, 10, 20 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.231102,0.001800,"us/op",,"""foo"" in ( 10, false, ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.177545,0.002571,"us/op",,"10 in ( > 50, < 5 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.069896,0.000567,"us/op",,"10 in (5..10]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.201258,0.002074,"us/op",,"10 in ( 3, 10, 20 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.115211,0.002216,"us/op",,"""foo"" in ( 10, false, ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.095689,0.001949,"us/op",,"10 in ( > 50, < 5 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.051188,0.000680,"us/op",,"10 in (5..10]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,14.014687,0.150030,"us/op",,"10 in ( 3, 10, 20 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,13.165948,0.092225,"us/op",,"""foo"" in ( 10, false, ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,14.479931,0.150786,"us/op",,"10 in ( > 50, < 5 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,140.585183,1.531640,"us/op",,"10 in (5..10]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.056716,0.001649,"us/op",,"10 instance of number",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.074423,0.001922,"us/op",,"< 10 instance of unary test",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.067845,0.002409,"us/op",,"""foo"" instance of any",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.049625,0.001481,"us/op",,"10 instance of number",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.064999,0.001154,"us/op",,"< 10 instance of unary test",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.048111,0.000687,"us/op",,"""foo"" instance of any",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.112192,1.305472,"us/op",,"10 instance of number",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.296894,0.610559,"us/op",,"< 10 instance of unary test",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,43.855853,0.417155,"us/op",,"""foo"" instance of any",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.325472,0.008623,"us/op",,"not( true )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.429299,0.015698,"us/op",,"not( 10 = 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.334012,0.004217,"us/op",,"not( ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.227894,0.004026,"us/op",,"not( true )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.297991,0.002869,"us/op",,"not( 10 = 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.241440,0.002929,"us/op",,"not( ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,43.568416,0.296254,"us/op",,"not( true )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.938405,0.537087,"us/op",,"not( 10 = 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,42.512662,0.385680,"us/op",,"not( ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.121016,0.002199,"us/op",,"true = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.124508,0.002961,"us/op",,"true != true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.121238,0.002046,"us/op",,"true = false",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.112344,0.001830,"us/op",,"true = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.116365,0.002193,"us/op",,"true != true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.112616,0.001862,"us/op",,"true = false",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.106060,0.149027,"us/op",,"true = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.473342,0.111342,"us/op",,"true != true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.138624,0.090713,"us/op",,"true = false",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.329891,0.004913,"us/op",,"{ x : ""foo"" } = { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.326028,0.002510,"us/op",,"{ x : ""foo"" } != { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.689661,0.018080,"us/op",,"{ x : ""foo"", y : [1, 2] } != { y : [1, 2], x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.275374,0.003720,"us/op",,"{ x : ""foo"" } = { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.287490,0.015806,"us/op",,"{ x : ""foo"" } != { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.438296,0.004588,"us/op",,"{ x : ""foo"", y : [1, 2] } != { y : [1, 2], x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,13.404436,0.170042,"us/op",,"{ x : ""foo"" } = { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,13.793507,0.168966,"us/op",,"{ x : ""foo"" } != { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,26.454145,0.274654,"us/op",,"{ x : ""foo"", y : [1, 2] } != { y : [1, 2], x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.163248,0.003018,"us/op",,"date and time(""2016-07-29T05:48:23"") = date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.198981,0.001707,"us/op",,"date and time(""2016-08-29T05:48:23"") <= date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.094959,0.003460,"us/op",,"date and time(""2016-08-29T05:48:23"") > date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.168400,0.002355,"us/op",,"date and time(""2016-08-29T05:48:23"") != date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.150945,0.003034,"us/op",,"date and time(""2016-07-29T05:48:23"") = date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.180378,0.002068,"us/op",,"date and time(""2016-08-29T05:48:23"") <= date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.082608,0.001581,"us/op",,"date and time(""2016-08-29T05:48:23"") > date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.161071,0.001129,"us/op",,"date and time(""2016-08-29T05:48:23"") != date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,355.157437,2.101578,"us/op",,"date and time(""2016-07-29T05:48:23"") = date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,357.559428,4.731467,"us/op",,"date and time(""2016-08-29T05:48:23"") <= date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,339.839647,2.152068,"us/op",,"date and time(""2016-08-29T05:48:23"") > date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,353.259900,4.144373,"us/op",,"date and time(""2016-08-29T05:48:23"") != date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.131600,0.002543,"us/op",,"duration( ""P1Y6M"" ) = duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.137869,0.001394,"us/op",,"duration( ""P1Y8M"" ) <= duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.062607,0.002023,"us/op",,"duration( ""P1Y8M"" ) > duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.131810,0.002234,"us/op",,"duration( ""P1Y8M"" ) != duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.125929,0.002956,"us/op",,"duration( ""P1Y6M"" ) = duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.126268,0.001979,"us/op",,"duration( ""P1Y8M"" ) <= duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.050501,0.000551,"us/op",,"duration( ""P1Y8M"" ) > duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.114320,0.002595,"us/op",,"duration( ""P1Y8M"" ) != duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,59.105639,0.518729,"us/op",,"duration( ""P1Y6M"" ) = duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,58.527208,0.792591,"us/op",,"duration( ""P1Y8M"" ) <= duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,60.231767,0.757057,"us/op",,"duration( ""P1Y8M"" ) > duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,60.565886,0.983083,"us/op",,"duration( ""P1Y8M"" ) != duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.307641,0.003954,"us/op",,"[ 1, 2, 3] = [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.308064,0.002877,"us/op",,"[ 1, 2, 3] != [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.293147,0.002273,"us/op",,"[ 1, 2, 3] != [1, ""foo"", 3]",,,,,,,,,,
