"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: alphalength","Param: expression","Param: numberOfDecisionTableRules","Param: numberOfDecisions","Param: numberOfDecisionsWithBKM","Param: numberOfDecisionsWithContext","Param: numberOfElements","Param: param","Param: resourceName","Param: sparseness","Param: useAlphaNetworkCompiled","Param: useExecModelCompiler"
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,55.907745,0.505080,"us/op",,"date(""2016-07-29"") - duration( ""P3D"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,56.172356,0.648518,"us/op",,"time(""22:57:00"") + duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,55.426120,0.910216,"us/op",,"time(""22:57:00"") - duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,207.410442,1.429496,"us/op",,"date and time(""2016-07-29T05:48:23Z"") + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,205.174465,1.275068,"us/op",,"date and time(""2016-07-29T05:48:23Z"") - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.125517,0.002200,"us/op",,"duration( ""P2Y2M"" ) + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.147763,0.003097,"us/op",,"duration( ""P2Y2M"" ) - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.062709,0.000784,"us/op",,"duration( ""P2Y2M"" ) * duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.107578,0.003280,"us/op",,"duration( ""P2Y2M"" ) * 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,1.056414,0.008525,"us/op",,"duration( ""P2Y2M"" ) / 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,1.078022,0.018444,"us/op",,"duration( ""P2Y2M"" ) / duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.113728,0.001833,"us/op",,"duration( ""P2Y2M"" ) + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.119219,0.001277,"us/op",,"duration( ""P2Y2M"" ) - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.054105,0.001850,"us/op",,"duration( ""P2Y2M"" ) * duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.099927,0.002930,"us/op",,"duration( ""P2Y2M"" ) * 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,1.122696,0.020126,"us/op",,"duration( ""P2Y2M"" ) / 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,1.034627,0.012797,"us/op",,"duration( ""P2Y2M"" ) / duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,60.337183,0.440661,"us/op",,"duration( ""P2Y2M"" ) + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,61.201817,0.550985,"us/op",,"duration( ""P2Y2M"" ) - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,58.397574,0.319095,"us/op",,"duration( ""P2Y2M"" ) * duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,52.364817,0.555065,"us/op",,"duration( ""P2Y2M"" ) * 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,53.490912,0.509102,"us/op",,"duration( ""P2Y2M"" ) / 2",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDurationMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,62.313338,0.510304,"us/op",,"duration( ""P2Y2M"" ) / duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.094642,0.002493,"us/op",,"10 + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.109061,0.001494,"us/op",,"10 - 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.097128,0.002178,"us/op",,"10 * 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,1.114857,0.013903,"us/op",,"10 / 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.079065,0.002252,"us/op",,"10 ** 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.103347,0.003575,"us/op",,"(-10) + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.091931,0.001259,"us/op",,"10 + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.087573,0.001653,"us/op",,"10 - 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.083161,0.002500,"us/op",,"10 * 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,1.051640,0.012056,"us/op",,"10 / 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.078690,0.002502,"us/op",,"10 ** 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.093875,0.003026,"us/op",,"(-10) + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.431047,0.153141,"us/op",,"10 + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.584665,0.103812,"us/op",,"10 - 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.868839,0.165229,"us/op",,"10 * 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,10.807949,0.103150,"us/op",,"10 / 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,9.753687,0.139859,"us/op",,"10 ** 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,11.440460,0.148039,"us/op",,"(-10) + 5",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.209610,0.002570,"us/op",,"10 between 5 and 12",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.213093,0.003055,"us/op",,"10 between 20 and 30",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.194395,0.002601,"us/op",,"10 between 5 and 12",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.185485,0.002388,"us/op",,"10 between 20 and 30",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,10.639217,0.119294,"us/op",,"10 between 5 and 12",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELBetweenOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,10.716739,0.075764,"us/op",,"10 between 20 and 30",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.320467,0.002658,"us/op",,"10 in ( 3, 10, 20 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.212651,0.002644,"us/op",,"""foo"" in ( 10, false, ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.185289,0.003055,"us/op",,"10 in ( > 50, < 5 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.072715,0.000580,"us/op",,"10 in (5..10]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.207100,0.002241,"us/op",,"10 in ( 3, 10, 20 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.115388,0.001524,"us/op",,"""foo"" in ( 10, false, ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.101612,0.001550,"us/op",,"10 in ( > 50, < 5 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.054532,0.002078,"us/op",,"10 in (5..10]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,14.189308,0.067133,"us/op",,"10 in ( 3, 10, 20 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,13.068138,0.033511,"us/op",,"""foo"" in ( 10, false, ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,14.501760,0.191283,"us/op",,"10 in ( > 50, < 5 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,140.773301,1.237646,"us/op",,"10 in (5..10]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.053330,0.001078,"us/op",,"10 instance of number",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.071158,0.001604,"us/op",,"< 10 instance of unary test",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.052496,0.000779,"us/op",,"""foo"" instance of any",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.053908,0.002664,"us/op",,"10 instance of number",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.063966,0.000673,"us/op",,"< 10 instance of unary test",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.054779,0.002492,"us/op",,"""foo"" instance of any",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,45.009176,0.582160,"us/op",,"10 instance of number",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.298716,0.427488,"us/op",,"< 10 instance of unary test",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELInstanceOfOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,43.706867,0.337042,"us/op",,"""foo"" instance of any",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.331734,0.007281,"us/op",,"not( true )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.395973,0.003179,"us/op",,"not( 10 = 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.323220,0.005132,"us/op",,"not( ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.227307,0.004618,"us/op",,"not( true )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.306818,0.004857,"us/op",,"not( 10 = 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.232700,0.004678,"us/op",,"not( ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.495767,0.970971,"us/op",,"not( true )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.850695,0.674711,"us/op",,"not( 10 = 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.operators.FEELNotOperatorBenchmark.evaluateExpressionBenchmark","avgt",1,100,41.722145,0.312610,"us/op",,"not( ""foo"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.118290,0.001971,"us/op",,"true = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.121411,0.002412,"us/op",,"true != true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.121621,0.002765,"us/op",,"true = false",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.118579,0.003769,"us/op",,"true = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.117004,0.002453,"us/op",,"true != true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.112979,0.002522,"us/op",,"true = false",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.219479,0.067562,"us/op",,"true = true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.147772,0.136814,"us/op",,"true != true",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELBooleanComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,8.686335,0.090317,"us/op",,"true = false",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.290522,0.003014,"us/op",,"{ x : ""foo"" } = { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.299882,0.006532,"us/op",,"{ x : ""foo"" } != { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.620788,0.008874,"us/op",,"{ x : ""foo"", y : [1, 2] } != { y : [1, 2], x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.252911,0.003365,"us/op",,"{ x : ""foo"" } = { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.267555,0.004340,"us/op",,"{ x : ""foo"" } != { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.426288,0.006141,"us/op",,"{ x : ""foo"", y : [1, 2] } != { y : [1, 2], x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,13.839242,0.161228,"us/op",,"{ x : ""foo"" } = { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,14.051521,0.126283,"us/op",,"{ x : ""foo"" } != { x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELContextComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,26.560409,0.338226,"us/op",,"{ x : ""foo"", y : [1, 2] } != { y : [1, 2], x : ""foo"" }",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.163691,0.002235,"us/op",,"date and time(""2016-07-29T05:48:23"") = date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.203788,0.001023,"us/op",,"date and time(""2016-08-29T05:48:23"") <= date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.093937,0.000885,"us/op",,"date and time(""2016-08-29T05:48:23"") > date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.163822,0.001713,"us/op",,"date and time(""2016-08-29T05:48:23"") != date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.155277,0.002970,"us/op",,"date and time(""2016-07-29T05:48:23"") = date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.176206,0.001399,"us/op",,"date and time(""2016-08-29T05:48:23"") <= date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.080171,0.002429,"us/op",,"date and time(""2016-08-29T05:48:23"") > date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.156345,0.002674,"us/op",,"date and time(""2016-08-29T05:48:23"") != date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,356.398028,1.185415,"us/op",,"date and time(""2016-07-29T05:48:23"") = date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,350.533222,3.970335,"us/op",,"date and time(""2016-08-29T05:48:23"") <= date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,350.317363,5.093758,"us/op",,"date and time(""2016-08-29T05:48:23"") > date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDateTimeComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,344.324538,4.270230,"us/op",,"date and time(""2016-08-29T05:48:23"") != date and time(""2016-07-29T05:48:23"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.130818,0.001990,"us/op",,"duration( ""P1Y6M"" ) = duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.131711,0.001727,"us/op",,"duration( ""P1Y8M"" ) <= duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.064009,0.001967,"us/op",,"duration( ""P1Y8M"" ) > duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.131289,0.002509,"us/op",,"duration( ""P1Y8M"" ) != duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.118207,0.003903,"us/op",,"duration( ""P1Y6M"" ) = duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.117380,0.002189,"us/op",,"duration( ""P1Y8M"" ) <= duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.048957,0.000746,"us/op",,"duration( ""P1Y8M"" ) > duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.120225,0.002275,"us/op",,"duration( ""P1Y8M"" ) != duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,57.602815,0.530619,"us/op",,"duration( ""P1Y6M"" ) = duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,58.115999,0.752416,"us/op",,"duration( ""P1Y8M"" ) <= duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,57.823401,0.592568,"us/op",,"duration( ""P1Y8M"" ) > duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELDurationComparisonBenchmark.evaluateExpressionBenchmark","avgt",1,100,56.996676,0.805372,"us/op",,"duration( ""P1Y8M"" ) != duration( ""P1Y6M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.302141,0.003752,"us/op",,"[ 1, 2, 3] = [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.312792,0.001547,"us/op",,"[ 1, 2, 3] != [1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.valuescomparison.FEELListComparisonBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.289758,0.003149,"us/op",,"[ 1, 2, 3] != [1, ""foo"", 3]",,,,,,,,,,
